tbl;Year;quarter;citymarketid;cityname;airportid;apt;TotalMkts;TotalFaredPax;TotalPerLFMkts;TotalAvgHubFare;TotalPerPrem;SHMkts;SHPax;SHPerLFMkts;SHAvgHubFare;SHPerPrem;LHMkts;LHPax;LHPerLFMkts;LHAvgHubFare;LHPerPrem;tbl7pk
Table 7;2005;4;32457;San Francisco, CA (Metropolitan Area);13796;OAK;158;3,048,250;0.9268;136.87;-0.1442;26;2,071,370;0.9957;110.89;-0.1601;132;976,880;0.7807;191.95;-0.1239;2005413796OAK
Table 7;1996;2;30208;Augusta, GA;10208;AGS;17;24,280;0.0000;218.95;0.0814;14;21,260;0.0000;213.53;0.0466;3;3,020;0.0000;257.05;0.3422;1996210208AGS
Table 7;2006;3;33377;Monroe, LA;13377;MLU;20;18,030;0.0000;238.81;0.1648;5;7,170;0.0000;203.98;0.5719;15;10,860;0.0000;261.80;0.0279;2006313377MLU
Table 7;2003;1;32951;Lafayette, LA;12951;LFT;17;16,730;0.0000;229.21;0.2167;4;7,310;0.0000;242.02;0.4882;13;9,420;0.0000;219.26;0.0523;2003112951LFT
Table 7;2006;3;33495;New Orleans, LA;13495;MSY;90;1,236,980;0.7290;164.56;-0.0921;32;577,920;0.7483;136.44;-0.1481;58;659,060;0.7122;189.22;-0.0527;2006313495MSY
Table 7;2004;4;30994;Charleston, SC;10994;CHS;66;324,830;0.0000;187.02;0.1068;36;204,520;0.0000;167.87;0.0698;30;120,310;0.0000;219.57;0.1589;2004410994CHS
Table 7;2005;2;31953;Gainesville, FL;11953;GNV;14;18,390;0.0000;200.53;0.1853;4;9,080;0.0000;205.14;0.4056;10;9,310;0.0000;196.04;0.0218;2005211953GNV
Table 7;2004;1;33076;La Crosse, WI;13076;LSE;10;12,750;0.0000;190.23;-0.1127;;;;;;10;12,750;0.0000;190.23;-0.1127;2004113076LSE
Table 7;2005;1;31504;Valparaiso, FL;15624;VPS;42;101,320;0.0000;209.12;0.1281;14;38,270;0.0000;198.47;0.0650;28;63,050;0.0000;215.59;0.1667;2005115624VPS
Table 7;2005;4;31067;Champaign/Urbana, IL;11067;CMI;20;22,550;0.0000;198.02;-0.0063;5;9,720;0.0000;171.51;-0.0365;15;12,830;0.0000;218.10;0.0127;2005411067CMI
Table 7;1996;4;31140;Corpus Christi, TX;11140;CRP;44;166,190;0.7504;107.39;-0.3505;15;116,970;0.7750;82.15;-0.4505;29;49,220;0.6920;167.37;-0.1754;1996411140CRP
Table 7;2005;4;30198;Pittsburgh, PA;14122;PIT;100;1,509,440;0.6456;175.88;0.0670;53;714,830;0.5172;184.72;0.2781;47;794,610;0.7611;167.93;-0.0829;2005414122PIT
Table 7;1999;4;32945;Lexington, KY;12945;LEX;48;145,000;0.0000;201.28;0.1195;25;88,900;0.0000;191.71;0.1931;23;56,100;0.0000;216.43;0.0304;1999412945LEX
Table 7;1997;3;33377;Monroe, LA;13377;MLU;21;22,480;0.0000;177.78;-0.0104;7;14,710;0.0000;154.46;-0.0620;14;7,770;0.0000;221.93;0.0671;1997313377MLU
Table 7;2004;4;30325;Denver, CO;11292;DEN;148;4,277,150;0.7837;168.35;0.0658;28;1,002,910;0.9321;147.40;0.0714;120;3,274,240;0.7383;174.77;0.0644;2004411292DEN
Table 7;1997;1;30529;Hartford, CT;10529;BDL;84;879,860;0.0000;213.41;0.2445;30;223,170;0.0000;220.17;0.5601;54;656,690;0.0000;211.11;0.1612;1997110529BDL
Table 7;2000;4;32156;Helena, MT;12156;HLN;7;9,710;0.0000;203.87;0.0070;3;7,800;0.0000;199.62;0.0008;4;1,910;0.0000;221.26;0.0305;2000412156HLN
Table 7;2007;3;31714;Fort Myers, FL;14635;RSW;79;1,127,660;0.9293;141.50;-0.2326;7;80,110;1.0000;154.60;-0.0624;72;1,047,550;0.9239;140.50;-0.2442;2007314635RSW
Table 7;2000;2;30255;Huntsville, AL;12217;HSV;57;188,940;0.0000;244.46;0.2302;28;115,570;0.0000;216.96;0.1968;29;73,370;0.0000;287.76;0.2723;2000212217HSV
Table 7;2002;1;35323;Bristol/Johnson City/Kingsport, TN;15323;TRI;17;21,890;0.0000;213.32;0.0138;14;17,680;0.0000;205.61;-0.0189;3;4,210;0.0000;245.67;0.1486;2002115323TRI
Table 7;2003;4;31703;New York City, NY (Metropolitan Area);11618;EWR;171;4,025,320;0.0823;209.44;0.2774;56;739,300;0.0000;215.48;0.9497;115;3,286,020;0.1009;208.08;0.1824;2003411618EWR
Table 7;1998;3;30852;Washington, DC (Metropolitan Area);11278;DCA;185;2,519,140;0.0000;195.05;0.3773;87;1,504,770;0.0000;179.44;0.8496;98;1,014,370;0.0000;218.21;0.0502;1998311278DCA
Table 7;2003;2;30647;Cleveland, OH (Metropolitan Area);10874;CAK;97;248,950;0.7590;144.87;-0.0745;52;139,570;0.6954;136.45;-0.0881;45;109,380;0.8402;155.61;-0.0589;2003210874CAK
Table 7;2000;2;31638;Fresno, CA;11638;FAT;38;108,700;0.0000;205.69;-0.1219;10;52,190;0.0000;136.60;-0.2712;28;56,510;0.0000;269.50;-0.0288;2000211638FAT
Table 7;1996;2;32575;Los Angeles, CA (Metropolitan Area);13891;ONT;173;1,065,590;0.6626;138.02;-0.1785;29;479,430;0.8388;76.04;-0.3401;144;586,160;0.5185;188.72;-0.1063;1996213891ONT
Table 7;2005;4;31453;Houston, TX;12266;IAH;141;3,155,290;0.0580;185.07;0.1167;39;669,820;0.0000;151.90;0.0781;102;2,485,470;0.0736;194.01;0.1252;2005412266IAH
Table 7;1997;2;30423;Austin, TX;10423;AUS;97;1,234,830;0.6687;157.00;-0.0265;25;510,210;0.8214;92.97;-0.2254;72;724,620;0.5612;202.08;0.0618;1997210423AUS
Table 7;1996;2;31834;Fayetteville, AR;11834;FYV;29;42,770;0.0000;224.60;0.2070;7;19,380;0.0000;167.61;0.1948;22;23,390;0.0000;271.82;0.2133;1996211834FYV
Table 7;2007;2;32441;Jackson, WY;12441;JAC;31;45,340;0.0000;289.82;0.1764;4;6,720;0.0000;262.13;0.1917;27;38,620;0.0000;294.63;0.1740;2007212441JAC
Table 7;1998;3;30721;Boston, MA (Metropolitan Area);10721;BOS;159;4,047,310;0.1497;208.61;0.1047;47;1,494,760;0.1851;160.14;0.3934;112;2,552,550;0.1290;237.00;0.0210;1998310721BOS
Table 7;2007;2;35096;Syracuse, NY;15096;SYR;69;425,520;0.6097;195.96;-0.0251;32;148,340;0.4367;173.73;0.0058;37;277,180;0.7024;207.85;-0.0384;2007215096SYR
Table 7;1997;2;36101;Yakima, WA;16101;YKM;8;9,590;0.0000;110.10;-0.2850;4;6,750;0.0000;88.11;-0.3390;4;2,840;0.0000;162.36;-0.2008;1997216101YKM
Table 7;1999;4;33342;Milwaukee, WI;13342;MKE;93;1,108,760;0.2509;176.27;0.0145;43;437,010;0.1392;172.41;0.1504;50;671,750;0.3236;178.78;-0.0556;1999413342MKE
Table 7;2007;3;30423;Austin, TX;16440;AUS;108;1,604,630;0.7855;191.10;0.0683;25;395,680;0.8399;128.84;-0.0838;83;1,208,950;0.7676;211.48;0.1049;2007316440AUS
Table 7;2007;1;31703;New York City, NY (Metropolitan Area);12953;LGA;162;4,180,210;0.4734;181.06;0.1985;52;1,308,660;0.2044;154.46;0.3251;110;2,871,550;0.5960;193.18;0.1581;2007112953LGA
Table 7;2007;4;30977;Chicago, IL;13930;ORD;165;6,667,520;0.0532;180.61;0.1143;75;2,348,510;0.0000;160.42;0.1292;90;4,319,010;0.0822;191.59;0.1077;2007413930ORD
Table 7;2005;3;31648;Kalispell, MT;11648;FCA;34;70,690;0.0000;240.44;0.1565;2;8,060;0.0000;184.45;0.0553;32;62,630;0.0000;247.65;0.1672;2005311648FCA
Table 7;1999;1;30408;Appleton, WI;10408;ATW;30;58,350;0.0000;213.84;0.0341;6;11,090;0.0000;240.79;0.1797;24;47,260;0.0000;207.51;0.0005;1999110408ATW
Table 7;2001;2;30194;Dallas/Fort Worth, TX;11298;DFW;161;4,438,480;0.2751;232.37;0.3307;56;1,297,220;0.3111;165.92;0.1036;105;3,141,260;0.2602;259.81;0.4071;2001211298DFW
Table 7;1998;3;31703;New York City, NY (Metropolitan Area);12391;ISP;153;166,000;0.3020;162.64;-0.0643;56;33,880;0.0000;178.51;0.5083;97;132,120;0.3794;158.57;-0.1567;1998312391ISP
Table 7;2001;3;30257;Albany, NY;10257;ALB;73;596,210;0.6018;154.04;-0.1167;31;215,920;0.4711;145.35;0.0082;42;380,290;0.6760;158.98;-0.1701;2001310257ALB
Table 7;1997;2;31641;Fayetteville, NC;11641;FAY;20;25,440;0.0000;184.45;-0.0329;16;22,080;0.0000;179.34;0.0109;4;3,360;0.0000;218.02;-0.2164;1997211641FAY
Table 7;2004;2;30581;Bangor, ME;10581;BGR;20;40,390;0.0000;185.12;-0.0864;10;12,800;0.0000;196.75;0.1879;10;27,590;0.0000;179.72;-0.1822;2004210581BGR
Table 7;1997;3;30423;Austin, TX;10423;AUS;93;1,206,500;0.6765;153.91;-0.0425;26;481,940;0.8285;93.12;-0.2151;67;724,560;0.5754;194.34;0.0296;1997310423AUS
Table 7;1999;1;32457;San Francisco, CA (Metropolitan Area);14771;SFO;158;3,691,710;0.2126;247.94;0.0850;27;1,394,060;0.3223;104.33;-0.2327;131;2,297,650;0.1461;335.07;0.1771;1999114771SFO
Table 7;2001;1;30581;Bangor, ME;10581;BGR;18;35,920;0.0000;168.84;-0.1971;12;13,140;0.0000;193.92;0.0201;6;22,780;0.0000;154.38;-0.3044;2001110581BGR
Table 7;2002;3;33264;Medford, OR;13264;MFR;20;62,640;0.0000;167.10;-0.0737;11;51,710;0.0000;153.07;-0.0886;9;10,930;0.0000;233.44;-0.0240;2002313264MFR
Table 7;2006;2;32124;Hilton Head, SC;12124;HHH;12;13,480;0.0000;241.94;0.2147;9;9,490;0.0000;243.75;0.2437;3;3,990;0.0000;237.64;0.1492;2006212124HHH
Table 7;2007;3;34614;Salt Lake City, UT;14869;SLC;106;2,156,120;0.8997;192.74;0.0718;31;1,210,610;0.9762;143.75;-0.0162;75;945,510;0.8017;255.47;0.1456;2007314869SLC
Table 7;2002;1;34783;Springfield, MO;14783;SGF;32;50,020;0.0000;221.74;0.1483;6;15,970;0.0000;224.74;0.3419;26;34,050;0.0000;220.34;0.0742;2002114783SGF
Table 7;2005;1;31624;Key West, FL;11624;EYW;31;93,890;0.0000;197.65;0.1562;4;10,640;0.0000;174.32;0.1862;27;83,250;0.0000;200.63;0.1529;2005111624EYW
Table 7;1997;2;30721;Boston, MA (Metropolitan Area);10721;BOS;156;4,307,300;0.0087;210.13;0.1644;48;1,670,500;0.0092;164.20;0.4636;108;2,636,800;0.0084;239.22;0.0693;1997210721BOS
Table 7;2004;2;35165;Toledo, OH;15295;TOL;35;76,670;0.0000;167.86;-0.1450;17;33,250;0.0000;168.67;-0.0833;18;43,420;0.0000;167.23;-0.1873;2004215295TOL
Table 7;2000;3;30185;Alexandria, LA;10185;AEX;10;10,490;0.0000;194.69;-0.0634;2;5,090;0.0000;171.37;-0.1064;8;5,400;0.0000;216.67;-0.0285;2000310185AEX
Table 7;2005;3;32070;Harrisburg, PA;13230;MDT;45;163,790;0.0000;234.79;0.2660;20;79,670;0.0000;228.64;0.4822;25;84,120;0.0000;240.62;0.1191;2005313230MDT
Table 7;2004;1;31136;Jacksonville, FL;12451;JAX;85;875,910;0.7834;159.78;-0.0761;29;418,640;0.8524;132.80;-0.1389;56;457,270;0.7203;184.49;-0.0295;2004112451JAX
Table 7;2003;1;31453;Houston, TX;12191;HOU;120;1,111,930;0.9651;137.14;0.0032;33;728,850;0.9698;108.29;-0.0421;87;383,080;0.9561;192.02;0.0567;2003112191HOU
Table 7;2006;4;31953;Gainesville, FL;11953;GNV;18;17,840;0.0000;250.88;0.3918;5;10,130;0.0000;242.37;0.6074;13;7,710;0.0000;262.05;0.1967;2006411953GNV
Table 7;2001;3;34457;Rapid City, SD;14457;RAP;28;47,130;0.0000;223.66;0.1332;2;10,180;0.0000;219.57;0.2773;26;36,950;0.0000;224.78;0.0998;2001314457RAP
Table 7;2007;2;30325;Denver, CO;11292;DEN;157;5,448,600;0.8579;170.32;-0.0321;36;1,472,430;0.9145;132.36;-0.1597;121;3,976,170;0.8370;184.37;0.0086;2007211292DEN
Table 7;2000;4;30185;Alexandria, LA;10185;AEX;9;7,320;0.0000;198.95;0.1351;1;2,120;0.0000;166.14;1.1287;8;5,200;0.0000;212.33;-0.0120;2000410185AEX
Table 7;1998;3;30977;Chicago, IL;10986;CHI;32;1,390;0.9640;105.64;-0.3273;12;780;1.0000;79.73;-0.3287;20;610;0.9180;138.77;-0.3263;1998310986CHI
Table 7;2004;1;32884;Lansing, MI;12884;LAN;30;66,300;0.0000;178.87;-0.0975;16;24,250;0.0000;193.60;-0.0633;14;42,050;0.0000;170.37;-0.1186;2004112884LAN
Table 7;2002;3;35412;Knoxville, TN;15412;TYS;55;203,200;0.0000;220.85;0.1804;29;116,310;0.0000;204.79;0.1190;26;86,890;0.0000;242.34;0.2585;2002315412TYS
Table 7;2007;1;30424;Wausau/Mosinee/Stevens Point, WI;11203;CWA;19;23,780;0.0000;211.09;-0.0860;;;;;;19;23,780;0.0000;211.09;-0.0860;2007111203CWA
Table 7;1998;3;33342;Milwaukee, WI;13342;MKE;96;963,110;0.0000;191.45;0.0728;45;384,910;0.0000;198.71;0.2759;51;578,200;0.0000;186.61;-0.0359;1998313342MKE
Table 7;2001;4;30397;Atlanta, GA (Metropolitan Area);10397;ATL;151;4,619,680;0.5690;161.73;0.1027;92;2,921,050;0.6288;142.13;0.0520;59;1,698,630;0.4661;195.44;0.1735;2001410397ATL
Table 7;1998;4;30476;Shreveport, LA;14814;SHV;45;106,020;0.0000;173.16;-0.1169;14;48,250;0.0000;159.06;-0.1316;31;57,770;0.0000;184.94;-0.1061;1998414814SHV
Table 7;1996;2;31703;New York City, NY (Metropolitan Area);12478;JFK;170;1,533,520;0.0000;237.95;0.0251;62;162,150;0.0000;127.80;0.2363;108;1,371,370;0.0000;250.98;0.0147;1996212478JFK
Table 7;2003;4;34321;Portland, ME;14321;PWM;54;185,630;0.0000;209.71;0.1637;18;64,290;0.0000;202.31;0.6141;36;121,340;0.0000;213.64;0.0208;2003414321PWM
Table 7;2006;3;30620;Billings, MT;10620;BIL;43;139,340;0.5205;228.93;0.0364;6;44,140;0.3564;217.44;0.0785;37;95,200;0.5965;234.25;0.0193;2006310620BIL
Table 7;2007;4;33044;Louisville, KY;14730;SDF;76;692,420;0.7441;176.64;-0.0611;43;437,790;0.6526;159.24;-0.0667;33;254,630;0.9014;206.54;-0.0536;2007414730SDF
Table 7;1996;3;34685;Savannah, GA;14685;SAV;47;170,660;0.0000;150.90;-0.1043;21;84,510;0.0000;146.69;-0.1482;26;86,150;0.0000;155.03;-0.0592;1996314685SAV
Table 7;1996;3;33316;Omaha, NE;13871;OMA;71;608,510;0.6455;140.88;-0.1811;18;188,430;0.5785;139.51;-0.0961;53;420,080;0.6755;141.49;-0.2137;1996313871OMA
Table 7;2007;1;35165;Toledo, OH;15295;TOL;15;33,580;0.0000;141.23;-0.2723;11;12,950;0.0000;180.55;-0.0634;4;20,630;0.0000;116.55;-0.4020;2007115295TOL
Table 7;2001;1;33316;Omaha, NE;13871;OMA;73;614,340;0.6775;173.03;-0.1005;19;180,400;0.6022;174.32;0.0384;54;433,940;0.7089;172.49;-0.1483;2001113871OMA
Table 7;2002;3;30285;Durango, CO;11413;DRO;20;16,730;0.0000;194.68;0.0297;7;7,520;0.0000;175.63;0.1472;13;9,210;0.0000;210.23;-0.0376;2002311413DRO
Table 7;2006;3;34614;Salt Lake City, UT;14869;SLC;114;2,167,650;0.8593;182.30;0.0124;38;1,228,400;0.9308;134.44;-0.0830;76;939,250;0.7658;244.90;0.0940;2006314869SLC
Table 7;2005;3;33667;Norfolk, VA (Metropolitan Area);14098;PHF;88;243,470;0.8282;135.53;-0.1175;44;177,980;0.8437;117.55;-0.1703;44;65,490;0.7858;184.40;-0.0082;2005314098PHF
Table 7;2001;2;30928;Wichita, KS;12278;ICT;54;193,290;0.0000;232.81;0.2159;16;65,980;0.0000;232.65;0.4232;38;127,310;0.0000;232.89;0.1307;2001212278ICT
Table 7;2007;2;34689;Santa Barbara, CA;14689;SBA;32;109,920;0.0000;232.62;0.2674;10;44,000;0.0000;190.86;0.6694;22;65,920;0.0000;260.48;0.1339;2007214689SBA
Table 7;2000;4;32467;Miami, FL (Metropolitan Area);13303;MIA;142;1,979,640;0.1128;199.66;-0.0071;32;361,200;0.4413;152.77;-0.0068;110;1,618,440;0.0395;210.13;-0.0071;2000413303MIA
Table 7;2002;3;31135;Myrtle Beach, SC;13577;MYR;52;299,890;0.6869;113.65;-0.3020;30;217,760;0.7286;107.76;-0.3327;22;82,130;0.5762;129.26;-0.2231;2002313577MYR
Table 7;1999;4;31884;Spokane, WA;11884;GEG;54;451,750;0.8156;133.79;-0.2320;9;234,570;0.9288;86.09;-0.3717;45;217,180;0.6933;185.30;-0.1356;1999411884GEG
Table 7;2004;1;30408;Appleton, WI;10408;ATW;30;56,150;0.0000;180.73;-0.0642;4;5,790;0.0000;156.74;-0.1773;26;50,360;0.0000;183.48;-0.0514;2004110408ATW
Table 7;1997;1;30647;Cleveland, OH (Metropolitan Area);11042;CLE;102;1,348,090;0.3631;176.60;0.0774;56;687,460;0.3118;173.57;0.3179;46;660,630;0.4164;179.76;-0.0896;1997111042CLE
Table 7;2001;4;31603;Eugene, OR;11603;EUG;23;75,640;0.0000;158.95;-0.1184;5;27,310;0.0000;142.65;-0.2226;18;48,330;0.0000;168.16;-0.0579;2001411603EUG
Table 7;2004;2;30198;Pittsburgh, PA;14122;PIT;101;1,381,680;0.3162;185.81;0.1532;55;642,630;0.1888;205.48;0.4491;46;739,050;0.4269;168.70;-0.0519;2004214122PIT
Table 7;1996;3;30852;Washington, DC (Metropolitan Area);12264;IAD;170;1,229,330;0.0000;236.68;0.3114;80;428,200;0.0000;149.10;0.2324;90;801,130;0.0000;283.49;0.3354;1996312264IAD
Table 7;1998;2;31703;New York City, NY (Metropolitan Area);15070;SWF;155;173,810;0.1565;201.23;-0.0116;54;35,660;0.0000;196.15;0.2097;101;138,150;0.1969;202.54;-0.0548;1998215070SWF
Table 7;2002;3;34457;Rapid City, SD;14457;RAP;32;58,310;0.0000;216.70;0.1120;2;9,370;0.0000;216.32;0.2128;30;48,940;0.0000;216.77;0.0946;2002314457RAP
Table 7;2000;1;30977;Chicago, IL;13930;ORD;167;5,329,540;0.0000;227.26;0.3471;81;1,999,840;0.0000;185.59;0.3387;86;3,329,700;0.0000;252.29;0.3508;2000113930ORD
Table 7;1997;1;31295;Detroit, MI;11432;DTT;14;660;0.0000;181.63;-0.2721;1;10;0.0000;244.90;2.8126;13;650;0.0000;180.66;-0.2842;1997111432DTT
Table 7;2003;2;31624;Key West, FL;11624;EYW;22;56,650;0.0000;184.17;0.1005;2;6,370;0.0000;174.51;0.1683;20;50,280;0.0000;185.39;0.0930;2003211624EYW
Table 7;2003;4;32337;Indianapolis, IN;12339;IND;99;1,473,640;0.5617;154.97;-0.1158;54;547,220;0.3779;172.90;0.0514;45;926,420;0.6703;144.38;-0.2052;2003412339IND
Table 7;2007;3;30868;Columbia, SC;10868;CAE;50;172,740;0.0000;245.36;0.1592;26;96,430;0.0000;228.40;0.1711;24;76,310;0.0000;266.78;0.1466;2007310868CAE
Table 7;2000;3;31986;Grand Rapids, MI;11986;GRR;69;313,840;0.0000;223.34;0.1633;34;158,120;0.0000;225.77;0.3357;35;155,720;0.0000;220.88;0.0258;2000311986GRR
Table 7;1998;2;30849;Bozeman, MT;10849;BZN;20;26,510;0.1373;204.79;-0.0097;1;3,790;0.0000;162.98;0.0717;19;22,720;0.1602;211.77;-0.0192;1998210849BZN
Table 7;1998;2;34653;Tulsa, OK;15370;TUL;78;650,890;0.7209;151.36;-0.1438;31;360,540;0.6891;126.11;-0.1929;47;290,350;0.7605;182.71;-0.0966;1998215370TUL
Table 7;2007;1;30721;Boston, MA (Metropolitan Area);14307;PVD;132;978,870;0.8084;164.42;-0.0431;34;265,830;0.7672;145.37;0.2307;98;713,040;0.8237;171.52;-0.1059;2007114307PVD
Table 7;2007;2;30994;Charleston, SC;10994;CHS;70;421,170;0.1668;221.74;0.1298;39;253,260;0.2157;203.42;0.0933;31;167,910;0.0930;249.37;0.1783;2007210994CHS
Table 7;1999;3;35041;Sun Valley/Hailey/Ketchum, ID;15041;SUN;13;20,510;0.0000;194.46;-0.1013;8;18,280;0.0000;156.97;-0.2522;5;2,230;0.0000;501.79;0.8616;1999315041SUN
Table 7;2006;2;31703;New York City, NY (Metropolitan Area);11618;EWR;171;4,674,290;0.3497;219.84;0.2387;57;788,610;0.0754;241.51;0.9568;114;3,885,680;0.4053;215.44;0.1432;2006211618EWR
Table 7;2002;2;31895;Great Falls, MT;12003;GTF;12;18,180;0.0000;213.21;0.2083;2;5,610;0.0000;227.27;0.5228;10;12,570;0.0000;206.93;0.0972;2002212003GTF
Table 7;2001;1;34783;Springfield, MO;14783;SGF;31;55,620;0.0000;239.04;0.0866;6;17,890;0.0000;243.97;0.1998;25;37,730;0.0000;236.70;0.0387;2001114783SGF
Table 7;2000;1;33044;Louisville, KY;14730;SDF;76;655,280;0.6323;166.53;-0.1105;44;434,330;0.6268;161.63;-0.0408;32;220,950;0.6433;176.15;-0.2137;2000114730SDF
Table 7;2004;4;33485;Madison, WI;13485;MSN;60;302,420;0.0000;169.40;-0.0066;18;84,740;0.0000;159.85;0.0504;42;217,680;0.0000;173.11;-0.0256;2004413485MSN
Table 7;2000;3;31703;New York City, NY (Metropolitan Area);15070;SWF;154;114,420;0.0000;222.12;0.0961;48;33,040;0.0000;193.30;0.1598;106;81,380;0.0000;233.82;0.0762;2000315070SWF
Table 7;2007;2;30279;Amarillo, TX;10279;AMA;31;155,420;0.8581;141.68;-0.1612;9;112,580;0.8973;112.16;-0.2255;22;42,840;0.7551;219.25;-0.0557;2007210279AMA
Table 7;2002;2;34489;Bend/Redmond, OR;14489;RDM;11;25,140;0.0000;148.24;-0.1787;6;17,170;0.0000;133.68;-0.2582;5;7,970;0.0000;179.59;-0.0083;2002214489RDM
Table 7;1997;1;33158;Midland/Odessa, TX;13158;MAF;24;168,080;0.9440;91.34;-0.4055;15;139,880;0.9342;88.06;-0.4127;9;28,200;0.9929;107.61;-0.3743;1997113158MAF
Table 7;2005;3;30994;Charleston, SC;10994;CHS;65;364,860;0.0000;189.32;0.0776;35;227,510;0.0000;173.69;0.0822;30;137,350;0.0000;215.21;0.0716;2005310994CHS
Table 7;2003;4;30977;Chicago, IL;13930;ORD;166;5,251,490;0.1521;182.78;0.2140;78;1,934,340;0.0000;160.04;0.2013;88;3,317,150;0.2408;196.05;0.2201;2003413930ORD
Table 7;2003;4;30721;Boston, MA (Metropolitan Area);10721;BOS;154;3,818,360;0.1514;191.30;0.1349;46;1,237,660;0.2344;165.40;0.4195;108;2,580,700;0.1115;203.72;0.0527;2003410721BOS
Table 7;2004;1;30852;Washington, DC (Metropolitan Area);11278;DCA;176;2,471,040;0.1840;201.39;0.3535;81;1,295,410;0.1141;189.30;0.6480;95;1,175,630;0.2610;214.71;0.1533;2004111278DCA
Table 7;2003;2;34262;Palm Springs, CA;14262;PSP;37;154,860;0.0368;183.72;-0.0214;4;35,370;0.0000;114.32;-0.1683;33;119,490;0.0477;204.26;0.0081;2003214262PSP
Table 7;2007;3;34027;West Palm Beach/Palm Beach, FL;14027;PBI;75;1,121,850;0.9029;148.56;-0.1607;10;114,010;0.8158;161.57;-0.0063;65;1,007,840;0.9128;147.09;-0.1766;2007314027PBI
Table 7;1999;2;33158;Midland/Odessa, TX;13158;MAF;34;183,650;0.9235;107.58;-0.3204;13;142,290;0.9458;94.13;-0.3589;21;41,360;0.8467;153.82;-0.2218;1999213158MAF
Table 7;2000;1;31703;New York City, NY (Metropolitan Area);15070;SWF;139;100,050;0.0000;226.06;0.0862;50;24,390;0.0000;201.18;0.2255;89;75,660;0.0000;234.08;0.0530;2000115070SWF
Table 7;2003;3;30466;Phoenix, AZ;14107;PHX;130;3,732,480;0.7414;142.90;-0.1296;27;1,454,860;0.9416;101.80;-0.1908;103;2,277,620;0.6136;169.15;-0.1036;2003314107PHX
Table 7;2000;2;34492;Raleigh/Durham, NC;14492;RDU;109;1,871,770;0.6252;166.27;-0.0683;64;1,287,330;0.5414;142.96;-0.0669;45;584,440;0.8099;217.61;-0.0702;2000214492RDU
Table 7;1996;4;34057;Portland, OR;14057;PDX;97;1,574,650;0.5834;148.45;-0.1604;21;492,580;0.6107;89.11;-0.2586;76;1,082,070;0.5709;175.46;-0.1339;1996414057PDX
Table 7;1998;2;31703;New York City, NY (Metropolitan Area);11618;EWR;180;4,365,000;0.0048;221.71;0.2285;64;1,127,580;0.0185;181.45;0.7136;116;3,237,420;0.0000;235.73;0.1418;1998211618EWR
Table 7;2001;4;34696;South Bend, IN;14696;SBN;41;111,830;0.0000;168.46;-0.0587;17;46,570;0.0000;168.99;0.0254;24;65,260;0.0000;168.09;-0.1110;2001414696SBN
Table 7;1998;4;30781;Baton Rouge, LA;10781;BTR;48;138,860;0.0000;160.38;-0.1216;18;75,410;0.0000;138.35;-0.1704;30;63,450;0.0000;186.57;-0.0736;1998410781BTR
Table 7;2005;4;33256;Mission/McAllen/Edinburg, TX;13256;MFE;36;104,990;0.0000;188.09;-0.0258;5;40,740;0.0000;132.28;-0.2163;31;64,250;0.0000;223.47;0.0721;2005413256MFE
Table 7;2007;1;33851;Oklahoma City, OK;13851;OKC;72;555,660;0.7857;173.82;-0.0802;23;247,320;0.7694;139.94;-0.1669;49;308,340;0.7987;200.99;-0.0234;2007113851OKC
Table 7;2000;3;30408;Appleton, WI;10408;ATW;28;55,500;0.0000;250.13;0.2642;8;19,070;0.0000;249.60;0.3453;20;36,430;0.0000;250.40;0.2256;2000310408ATW
Table 7;2004;1;30721;Boston, MA (Metropolitan Area);10721;BOS;140;3,620,460;0.3534;189.24;0.1149;42;1,058,870;0.2573;171.57;0.4902;98;2,561,590;0.3931;196.55;0.0220;2004110721BOS
Table 7;2006;1;32467;Miami, FL (Metropolitan Area);13303;MIA;149;2,373,340;0.1299;181.07;0.0167;27;334,100;0.4251;163.04;0.0120;122;2,039,240;0.0816;184.02;0.0173;2006113303MIA
Table 7;1996;3;31977;Green Bay, WI;11977;GRB;35;71,260;0.0000;212.22;0.2444;9;24,090;0.0000;215.15;0.8586;26;47,170;0.0000;210.73;0.0615;1996311977GRB
Table 7;2006;1;35096;Syracuse, NY;15096;SYR;65;383,750;0.5169;186.22;0.0084;28;125,700;0.2500;186.28;0.2745;37;258,050;0.6469;186.19;-0.0847;2006115096SYR
Table 7;1999;3;33105;Cincinnati, OH;11193;CVG;78;908,540;0.0000;240.96;0.5230;39;486,260;0.0000;224.98;0.7338;39;422,280;0.0000;259.37;0.3581;1999311193CVG
Table 7;1998;3;31834;Fayetteville, AR;11834;FYV;33;65,990;0.0000;238.08;0.2593;8;32,580;0.0000;202.79;0.3475;25;33,410;0.0000;272.49;0.2022;1998311834FYV
Table 7;2005;1;33667;Norfolk, VA (Metropolitan Area);14098;PHF;85;180,200;0.8190;141.56;-0.0904;43;123,010;0.8335;123.16;-0.1353;42;57,190;0.7877;181.14;-0.0156;2005114098PHF
Table 7;2002;1;31624;Key West, FL;11624;EYW;23;61,660;0.0000;189.15;0.1296;3;9,550;0.0000;151.75;0.1508;20;52,110;0.0000;196.00;0.1266;2002111624EYW
